"","Size","Phylum","Class","Order","Family","Genus"
"Otu04294","9","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Enterobacteriaceae_unclassified"
"Otu04300","9","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"Otu04316","9","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_unclassified","Burkholderiales_unclassified"
"Otu04326","9","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified"
"Otu04328","9","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_unclassified"
"Otu04347","9","Acidobacteria","Acidobacteria_Gp6","Acidobacteria_Gp6_order_incertae_sedis","Acidobacteria_Gp6_family_incertae_sedis","Gp6"
"Otu04348","9","Proteobacteria","Betaproteobacteria","Betaproteobacteria_unclassified","Betaproteobacteria_unclassified","Betaproteobacteria_unclassified"
"Otu04349","9","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified"
"Otu04353","9","Proteobacteria","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified"
"Otu04356","9","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified"
"Otu04358","9","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella"
"Otu04374","9","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified"
"Otu04395","9","Proteobacteria","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified"
"Otu04407","9","Armatimonadetes","Armatimonadetes_gp5_class_incertae_sedis","Armatimonadetes_gp5_order_incetae_sedis","Armatimonadetes_gp5_family_incetae_sedis","Armatimonadetes_gp5"
"Otu04409","9","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_unclassified"
"Otu04434","9","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified"
"Otu04437","9","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_unclassified"
"Otu04447","9","Chloroflexi","Chloroflexi_unclassified","Chloroflexi_unclassified","Chloroflexi_unclassified","Chloroflexi_unclassified"
"Otu04448","9","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Yersinia"
"Otu04451","9","Proteobacteria","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified"
"Otu04458","9","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_unclassified","Rhizobiales_unclassified"
"Otu04464","9","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_unclassified"
"Otu04473","9","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified"
"Otu04480","9","Actinobacteria","Actinobacteria","Actinomycetales","Micromonosporaceae","Micromonosporaceae_unclassified"
"Otu04482","9","Bacteroidetes","Bacteroidetes_unclassified","Bacteroidetes_unclassified","Bacteroidetes_unclassified","Bacteroidetes_unclassified"
"Otu04502","9","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified"
"Otu04512","9","Proteobacteria","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified"
"Otu04595","9","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella"
"Otu04597","9","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Providencia"
"Otu04613","8","Firmicutes","Firmicutes_unclassified","Firmicutes_unclassified","Firmicutes_unclassified","Firmicutes_unclassified"
"Otu04635","8","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Clostridium_XI"
"Otu04645","8","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Oxalobacteraceae_unclassified"
"Otu04650","8","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonadaceae_unclassified"
"Otu04682","8","Proteobacteria","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified"
"Otu04684","8","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_unclassified"
"Otu04717","8","Planctomycetes","Planctomycetacia","Planctomycetales","Planctomycetaceae","Planctomycetaceae_unclassified"
"Otu04738","8","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified"
"Otu04753","8","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified"
"Otu04760","8","Deinococcus-Thermus","Deinococci","Deinococcales","Deinococcaceae","Deinococcus"
"Otu04777","8","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Phyllobacteriaceae_unclassified"
"Otu04778","8","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter"
"Otu04779","8","Fusobacteria","Fusobacteria","Fusobacteriales","Fusobacteriaceae","Fusobacteriaceae_unclassified"
"Otu04786","8","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified"
"Otu04796","8","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"Otu04813","8","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified"
"Otu04831","8","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_unclassified"
"Otu04842","8","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_unclassified","Rhizobiales_unclassified"
"Otu04844","8","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified"
"Otu04877","8","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified"
"Otu04879","8","Verrucomicrobia","Opitutae","Opitutales","Opitutaceae","Opitutus"
"Otu04897","8","Bacteroidetes","Sphingobacteria","Sphingobacteriales","Chitinophagaceae","Chitinophagaceae_unclassified"
"Otu04906","8","Verrucomicrobia","Opitutae","Opitutales","Opitutaceae","Opitutus"
"Otu04914","8","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified"
"Otu04936","8","TM7","TM7_class_incertae_sedis","TM7_order_incertae_sedis","TM7_family_incertae_sedis","TM7_genus_incertae_sedis"
"Otu04937","8","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified"
"Otu04940","8","Firmicutes","Bacilli","Lactobacillales","Lactobacillales_unclassified","Lactobacillales_unclassified"
"Otu04942","8","Chlamydiae","Chlamydiae","Chlamydiales","Chlamydiales_unclassified","Chlamydiales_unclassified"
"Otu04948","8","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified"
"Otu04949","8","Actinobacteria","Actinobacteria","Acidimicrobiales","Acidimicrobiaceae","Ilumatobacter"
"Otu04952","8","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella"
"Otu04965","8","Bacteroidetes","Flavobacteria","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Otu05019","7","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium"
"Otu05048","7","Bacteroidetes","Sphingobacteria","Sphingobacteriales","Chitinophagaceae","Chitinophagaceae_unclassified"
"Otu05064","7","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_unclassified"
"Otu05077","7","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified"
"Otu05082","7","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella"
"Otu05100","7","Fusobacteria","Fusobacteria","Fusobacteriales","Fusobacteriaceae","Fusobacterium"
"Otu05113","7","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified"
"Otu05154","7","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"Otu05210","7","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bosea"
"Otu05225","7","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified"
"Otu05237","7","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified"
"Otu05271","7","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Phyllobacterium"
"Otu05274","7","TM7","TM7_class_incertae_sedis","TM7_order_incertae_sedis","TM7_family_incertae_sedis","TM7_genus_incertae_sedis"
"Otu05282","7","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_unclassified"
"Otu05301","7","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified"
"Otu05315","7","Proteobacteria","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified"
"Otu05318","7","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus"
"Otu05323","7","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_unclassified"
"Otu05349","7","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified"
"Otu05389","7","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified"
"Otu05395","7","Acidobacteria","Acidobacteria_Gp6","Acidobacteria_Gp6_order_incertae_sedis","Acidobacteria_Gp6_family_incertae_sedis","Gp6"
"Otu05435","7","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified"
"Otu05447","7","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_unclassified"
"Otu05448","7","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Arthrobacter"
"Otu05457","7","Firmicutes","Clostridia","Clostridiales","Clostridiales_unclassified","Clostridiales_unclassified"
"Otu05460","7","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified"
"Otu05465","7","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_unclassified"
"Otu05476","7","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified"
"Otu05478","7","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified"
"Otu05492","7","Bacteroidetes","Bacteroidetes_unclassified","Bacteroidetes_unclassified","Bacteroidetes_unclassified","Bacteroidetes_unclassified"
"Otu05499","7","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified"
"Otu05502","7","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified"
"Otu05505","7","Verrucomicrobia","Opitutae","Opitutales","Opitutaceae","Opitutus"
"Otu05510","7","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_unclassified"
"Otu05511","7","Firmicutes","Clostridia","Clostridiales","Clostridiales_unclassified","Clostridiales_unclassified"
"Otu05513","7","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified"
"Otu05520","7","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified"
"Otu05528","6","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_unclassified"
"Otu05542","6","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_unclassified"
"Otu05548","6","TM7","TM7_class_incertae_sedis","TM7_order_incertae_sedis","TM7_family_incertae_sedis","TM7_genus_incertae_sedis"
"Otu05554","6","TM7","TM7_class_incertae_sedis","TM7_order_incertae_sedis","TM7_family_incertae_sedis","TM7_genus_incertae_sedis"
"Otu05565","6","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_unclassified"
"Otu05570","6","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified"
"Otu05581","6","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified"
"Otu05582","6","Proteobacteria","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified"
"Otu05593","6","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified"
"Otu05599","6","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Aerococcus"
"Otu05603","6","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidales_unclassified","Bacteroidales_unclassified"
"Otu05612","6","Synergistetes","Synergistia","Synergistales","Synergistaceae","Cloacibacillus"
"Otu05619","6","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_unclassified"
"Otu05623","6","Verrucomicrobia","Spartobacteria","Spartobacteria_order_incertae_sedis","Spartobacteria_family_incertae_sedis","Spartobacteria_genera_incertae_sedis"
"Otu05633","6","Bacteroidetes","Bacteroidetes_unclassified","Bacteroidetes_unclassified","Bacteroidetes_unclassified","Bacteroidetes_unclassified"
"Otu05664","6","Acidobacteria","Acidobacteria_Gp6","Acidobacteria_Gp6_order_incertae_sedis","Acidobacteria_Gp6_family_incertae_sedis","Gp6"
"Otu05702","6","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified"
"Otu05730","6","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_unclassified"
"Otu05733","6","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified"
"Otu05736","6","Proteobacteria","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified"
"Otu05748","6","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified"
"Otu05749","6","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_unclassified"
"Otu05752","6","Firmicutes","Clostridia","Clostridiales","Clostridiales_unclassified","Clostridiales_unclassified"
"Otu05761","6","TM7","TM7_class_incertae_sedis","TM7_order_incertae_sedis","TM7_family_incertae_sedis","TM7_genus_incertae_sedis"
"Otu05780","6","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_unclassified"
"Otu05788","6","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified"
"Otu05789","6","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified"
"Otu05801","6","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified"
"Otu05803","6","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified"
"Otu05806","6","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified"
"Otu05814","6","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified"
"Otu05819","6","Planctomycetes","Planctomycetacia","Planctomycetales","Planctomycetaceae","Planctomycetaceae_unclassified"
"Otu05835","6","Proteobacteria","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified"
"Otu05838","6","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Facklamia"
"Otu05841","6","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified"
"Otu05886","6","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcales_unclassified","Myxococcales_unclassified"
